datadate,price
19740813,437.200
19740814,460.500
19740815,434.600
19740816,440.900
19740819,438.600
19740820,440.500
19740821,431.200
19740822,443.700
19740823,440.100
19740827,437.800
19740828,417.200
19740829,427.100
19740830,411.600
19740902,422.800
19740903,422.700
19740904,400.200
19740905,405.900
19740906,414.000
19740909,406.800
19740910,410.500
19740911,393.900
19740912,411.600
19740913,394.000
19740916,395.500
19740917,382.600
19740918,382.700
19740919,397.000
19740920,386.500
19740923,397.900
19740924,403.500
19740925,417.900
19740926,405.900
19740927,418.400
19740930,424.500
19741001,443.000
19741002,442.600
19741003,468.100
19741004,482.600
19741007,484.000
19741008,464.700
19741009,462.900
19741010,497.400
19741011,474.900
19741014,461.900
19741015,463.200
19741016,465.300
19741017,447.900
19741018,462.100
19741021,479.200
19741022,495.200
19741023,484.200
19741024,495.600
19741025,509.200
19741028,514.900
19741029,513.800
19741030,506.900
19741031,485.900
19741101,489.100
19741104,470.900
19741105,490.500
19741106,494.900
19741107,499.000
19741108,489.100
19741111,506.100
19741112,489.600
19741113,491.900
19741114,494.400
19741115,474.900
19741118,469.200
19741119,438.100
19741120,436.400
19741121,450.800
19741122,421.000
19741125,437.900
19741126,439.400
19741127,457.400
19741128,444.300
19741129,445.500
19741202,461.200
19741203,433.000
19741204,418.600
19741205,429.300
19741206,426.600
19741209,424.900
19741210,416.800
19741211,418.000
19741212,416.800
19741213,421.300
19741216,440.100
19741217,450.200
19741218,445.700
19741219,460.400
19741220,448.400
19741223,455.500
19741224,465.300
19741227,477.500
19741230,475.200
19741231,447.300
19750102,443.600
19750103,434.900
19750106,422.400
19750107,427.000
19750108,423.700
19750109,421.800
19750110,418.600
19750113,442.000
19750114,428.500
19750115,445.400
19750116,429.600
19750117,415.300
19750120,399.100
19750121,406.800
19750122,401.700
19750123,398.800
19750124,426.800
19750127,431.300
19750128,418.400
19750129,422.500
19750130,431.800
19750131,415.000
19750203,413.300
19750204,410.900
19750205,413.100
19750206,411.500
19750207,424.700
19750210,430.000
19750211,421.600
19750212,437.000
19750213,442.600
19750214,455.400
19750217,447.800
19750218,437.900
19750219,460.700
19750220,453.300
19750221,467.600
19750224,457.900
19750225,461.800
19750226,449.000
19750227,448.200
19750228,442.400
19750303,449.600
19750304,448.200
19750305,434.300
19750306,436.200
19750307,432.500
19750310,430.000
19750311,444.100
19750312,444.800
19750313,447.600
19750314,449.800
19750317,442.000
19750318,448.200
19750319,436.800
19750320,441.300
19750321,432.100
19750324,431.200
19750325,424.000
19750326,429.300
19750327,427.800
19750401,427.700
19750402,433.400
19750403,423.500
19750404,414.000
19750407,410.600
19750408,414.900
19750409,410.500
19750410,412.500
19750411,418.200
19750414,409.900
19750415,408.500
19750416,418.100
19750417,423.600
19750418,432.800
19750421,428.700
19750422,426.400
19750423,425.300
19750424,432.100
19750425,430.700
19750428,432.400
19750429,438.000
19750430,442.600
19750501,430.000
19750502,436.900
19750505,430.400
19750506,436.400
19750507,444.000
19750508,451.400
19750509,450.500
19750512,457.000
19750513,454.700
19750514,463.900
19750515,453.500
19750516,445.300
19750519,462.200
19750520,460.100
19750521,455.900
19750522,474.200
19750523,472.000
19750527,471.100
19750528,460.800
19750529,457.000
19750530,453.000
19750602,443.000
19750603,446.300
19750604,446.500
19750605,442.700
19750606,441.400
19750609,445.700
19750610,457.700
19750611,453.800
19750612,455.400
19750613,448.100
19750616,448.600
19750617,446.600
19750618,448.900
19750619,446.000
19750620,445.300
19750623,448.100
19750624,446.200
19750625,452.600
19750626,453.200
19750627,451.700
19750630,457.100
19750701,458.300
19750702,453.800
19750703,451.000
19750704,455.600
19750707,452.200
19750708,451.500
19750709,463.900
19750710,464.400
19750711,457.200
19750714,469.100
19750715,462.600
19750716,464.100
19750717,462.800
19750718,459.700
19750721,462.700
19750722,474.300
19750723,465.700
19750724,469.600
19750725,481.500
19750728,485.900
19750729,513.400
19750730,513.900
19750731,500.300
19750804,514.400
19750805,512.000
19750806,505.000
19750807,516.200
19750808,521.100
19750811,497.500
19750812,496.600
19750813,506.000
19750814,494.100
19750815,481.000
19750818,489.800
19750819,476.800
19750820,484.900
19750821,484.900
19750822,484.900
19750826,484.400
19750827,466.600
19750828,474.200
19750829,463.400
19750901,453.300
19750902,441.700
19750903,449.600
19750904,455.400
19750905,447.700
19750908,450.700
19750909,439.400
19750910,457.000
19750911,453.000
19750912,450.900
19750915,458.200
19750916,455.900
19750917,448.700
19750918,455.900
19750919,447.900
19750922,445.300
19750923,440.200
19750924,446.100
19750925,448.300
19750926,447.100
19750929,447.500
19750930,444.100
19751001,450.400
19751002,454.500
19751003,446.200
19751006,446.400
19751007,443.500
19751008,442.200
19751009,429.600
19751010,433.400
19751013,430.600
19751014,427.200
19751015,431.700
19751016,429.400
19751017,435.300
19751020,435.000
19751021,440.200
19751022,432.200
19751023,433.500
19751024,426.700
19751027,420.700
19751028,418.400
19751029,420.400
19751030,423.900
19751031,418.600
19751103,420.100
19751104,425.600
19751105,430.500
19751106,443.800
19751107,438.700
19751110,442.400
19751111,445.400
19751112,439.300
19751113,438.100
19751114,436.300
19751117,433.300
19751118,430.600
19751119,432.900
19751120,431.800
19751121,427.600
19751124,425.300
19751125,431.200
19751126,424.300
19751127,421.900
19751128,422.600
19751201,412.300
19751202,412.000
19751203,414.600
19751204,410.000
19751205,403.200
19751208,403.000
19751209,392.800
19751210,401.000
19751211,400.200
19751212,401.700
19751215,396.000
19751216,399.500
19751217,403.000
19751218,406.000
19751219,405.000
19751222,420.000
19751223,424.300
19751224,422.600
19751229,424.600
19751230,417.400
19751231,417.900
19760102,416.400
19760105,420.000
19760106,424.700
19760107,427.100
19760108,427.250
19760109,423.000
19760112,422.800
19760113,423.800
19760114,409.800
19760115,413.700
19760116,398.200
19760119,402.900
19760120,385.500
19760121,383.000
19760122,389.500
19760123,398.000
19760126,389.800
19760127,389.500
19760128,393.900
19760129,400.000
19760130,401.000
19760202,399.400
19760203,403.300
