datadate,price
19740607,157.500
19740610,156.500
19740611,157.000
19740612,153.500
19740613,156.750
19740614,158.000
19740617,157.500
19740618,155.600
19740619,157.000
19740620,153.500
19740621,153.000
19740624,152.000
19740625,147.000
19740626,148.250
19740627,143.650
19740628,146.750
19740701,144.500
19740702,138.000
19740703,138.500
19740704,132.500
19740705,131.500
19740708,137.000
19740709,142.000
19740710,141.500
19740711,133.500
19740712,139.750
19740715,139.500
19740716,139.000
19740717,138.500
19740718,142.000
19740719,146.000
19740722,144.000
19740723,141.500
19740724,142.750
19740725,144.500
19740726,149.000
19740729,152.500
19740730,160.500
19740731,154.000
19740801,157.500
19740802,156.750
19740805,153.100
19740806,155.500
19740807,154.000
19740808,152.500
19740809,152.250
19740812,153.000
19740813,152.250
19740814,155.500
19740815,155.500
19740816,152.750
19740819,153.000
19740820,155.500
19740821,155.600
19740822,156.000
19740823,154.000
19740827,153.250
19740828,154.000
19740829,154.400
19740830,155.250
19740902,158.000
19740903,158.500
19740904,156.750
19740905,157.500
19740906,157.500
19740909,156.000
19740910,153.500
19740911,152.750
19740912,154.000
19740913,153.400
19740916,152.750
19740917,150.100
19740918,144.000
19740919,149.400
19740920,148.000
19740923,147.750
19740924,147.750
19740925,147.500
19740926,146.200
19740927,146.000
19740930,147.500
19741001,153.500
19741002,155.000
19741003,154.450
19741004,158.250
19741007,160.000
19741008,155.750
19741009,154.950
19741010,158.400
19741011,156.250
19741014,154.500
19741015,154.200
19741016,155.250
19741017,154.500
19741018,155.000
19741021,157.500
19741022,158.200
19741023,157.750
19741024,158.500
19741025,165.500
19741028,165.000
19741029,169.500
19741030,167.900
19741031,166.400
19741101,168.750
19741104,168.600
19741105,173.500
19741106,177.000
19741107,179.000
19741108,177.500
19741111,182.500
19741112,179.000
19741113,183.000
19741114,186.500
19741115,188.000
19741118,190.000
19741119,189.000
19741120,185.050
19741121,184.750
19741122,181.750
19741125,182.250
19741126,185.750
19741127,185.000
19741128,182.250
19741129,182.000
19741202,185.500
19741203,182.000
19741204,170.500
19741205,175.250
19741206,178.250
19741209,179.250
19741210,178.500
19741211,177.500
19741212,174.000
19741213,178.400
19741216,184.000
19741217,186.750
19741218,188.750
19741219,185.500
19741220,185.500
19741223,192.250
19741224,192.250
19741227,194.500
19741230,197.500
19741231,187.500
19750102,185.000
19750103,177.000
19750106,173.000
19750107,171.250
19750108,177.000
19750109,180.250
19750110,178.750
19750113,180.000
19750114,176.500
19750115,178.900
19750116,177.500
19750117,174.500
19750120,172.750
19750121,177.000
19750122,174.500
19750123,174.000
19750124,176.750
19750127,179.500
19750128,176.000
19750129,176.600
19750130,178.000
19750131,176.250
19750203,177.250
19750204,175.000
19750205,174.850
19750206,173.500
19750207,174.500
19750210,173.500
19750211,174.000
19750212,174.500
19750213,177.250
19750214,184.000
19750217,182.500
19750218,180.400
19750219,182.500
19750220,182.800
19750221,185.100
19750224,184.400
19750225,186.250
19750226,184.250
19750227,182.750
19750228,181.750
19750303,181.600
19750304,181.000
19750305,177.750
19750306,179.250
19750307,179.250
19750310,176.750
19750311,178.500
19750312,178.000
19750313,177.250
19750314,178.250
19750317,177.750
19750318,178.000
19750319,178.250
19750320,178.250
19750321,177.500
19750324,177.250
19750325,176.500
19750326,177.000
19750327,177.750
19750401,177.250
19750402,177.650
19750403,176.250
19750404,174.600
19750407,173.250
19750408,173.500
19750409,173.000
19750410,173.000
19750411,172.500
19750414,171.000
19750415,164.250
19750416,165.000
19750417,167.000
19750418,169.400
19750421,168.000
19750422,164.900
19750423,166.750
19750424,168.750
19750425,166.000
19750428,165.500
19750429,166.500
19750430,167.400
19750501,166.250
19750502,165.750
19750505,163.500
19750506,164.500
19750507,164.750
19750508,165.750
19750509,166.000
19750512,165.150
19750513,165.500
19750514,165.900
19750515,166.250
19750516,165.750
19750519,166.750
19750520,166.750
19750521,167.000
19750522,172.750
19750523,172.600
19750527,172.750
19750528,171.750
19750529,170.000
19750530,167.750
19750602,163.250
19750603,164.500
19750604,165.900
19750605,164.500
19750606,165.250
19750609,165.000
19750610,166.000
19750611,165.250
19750612,165.400
19750613,164.750
19750616,164.000
19750617,163.250
19750618,164.100
19750619,163.500
19750620,162.500
19750623,162.500
19750624,162.250
19750625,163.000
19750626,164.100
19750627,164.250
19750630,166.000
19750701,167.000
19750702,165.000
19750703,164.000
19750704,164.500
19750707,163.000
19750708,162.750
19750709,164.900
19750710,164.500
19750711,163.750
19750714,166.000
19750715,164.900
19750716,164.300
19750717,164.500
19750718,163.400
19750721,163.600
19750722,164.900
19750723,164.350
19750724,164.500
19750725,165.000
19750728,166.750
19750729,167.750
19750730,166.200
19750731,166.400
19750801,166.500
19750804,166.350
19750805,166.250
19750806,165.350
19750807,165.250
19750808,165.000
19750811,162.500
19750812,163.150
19750813,163.250
19750814,162.150
19750815,161.600
19750818,162.250
19750819,161.600
19750820,162.100
19750821,161.650
19750822,161.800
19750826,162.000
19750827,161.400
19750828,161.700
19750829,161.500
19750901,154.250
19750902,153.750
19750903,149.750
19750904,152.000
19750905,152.250
19750908,152.750
19750909,150.550
19750910,150.250
19750911,148.750
19750912,147.900
19750915,148.250
19750916,148.000
19750917,144.850
19750918,142.900
19750919,137.000
19750922,138.000
19750923,128.750
19750924,133.750
19750925,133.400
19750926,133.500
19750929,136.000
19750930,138.250
19751001,143.750
19751002,144.500
19751003,141.000
19751006,137.500
19751007,142.000
19751008,141.600
19751009,139.300
19751010,141.000
19751013,142.500
19751014,141.250
19751015,142.000
19751016,143.000
19751017,143.750
19751020,143.750
19751021,146.000
19751022,145.250
19751023,145.000
19751024,143.500
19751027,143.600
19751028,141.750
19751029,142.500
19751030,144.000
19751031,143.400
19751103,143.000
19751104,144.000
19751105,144.500
19751106,146.500
19751107,145.000
19751110,144.000
19751111,143.650
19751112,143.400
19751113,143.700
19751114,143.250
19751117,142.100
19751118,140.400
19751119,140.950
19751120,142.250
19751121,141.850
19751124,141.350
19751125,141.900
19751126,141.250
19751127,140.000
19751128,138.250
19751201,138.150
19751202,137.850
19751203,139.100
19751204,138.500
19751205,138.250
19751208,137.900
19751209,137.000
19751210,139.000
19751211,139.400
19751212,139.350
19751215,138.650
19751216,138.650
19751217,138.750
19751218,139.150
19751219,138.900
19751222,142.000
19751223,141.250
19751224,140.500
19751229,141.250
19751230,141.000
19751231,140.250
19760102,140.350
19760105,140.150
19760106,138.850
19760107,139.000
19760108,137.650
19760109,136.200
19760112,136.500
19760113,135.600
19760114,131.000
19760115,131.650
19760116,129.600
19760119,129.350
19760120,126.000
19760121,124.500
19760122,124.000
19760123,128.150
19760126,126.650
19760127,126.400
19760128,127.000
19760129,129.000
19760130,128.000
19760202,128.400
19760203,131.650
19760204,130.400
19760205,128.750
19760206,131.150
19760209,130.750
19760210,128.850
19760211,130.400
19760212,130.000
19760213,131.300
19760216,131.600
19760217,130.500
19760218,131.200
19760219,131.000
19760220,131.000
19760223,131.500
19760224,132.150
19760225,133.650
19760226,132.250
19760227,132.300
19760301,132.450
19760302,131.550
19760303,132.500
19760304,132.000
19760305,133.200
19760308,133.150
19760309,132.900
19760310,133.300
19760311,134.000
19760312,133.300
19760315,133.900
19760316,133.350
19760317,133.250
19760318,134.300
19760319,133.450
19760322,134.000
19760323,133.200
19760324,133.250
19760325,133.100
19760326,132.200
19760329,131.100
19760330,128.600
19760331,129.500
19760401,129.150
19760402,129.250
19760405,127.700
19760406,128.100
19760407,127.400
19760408,127.450
19760409,128.300
19760412,127.100
19760413,128.000
19760414,127.900
19760415,127.600
19760420,128.000
19760421,127.450
19760422,127.400
19760423,127.400
19760426,127.500
19760427,127.750
19760428,128.600
19760429,128.000
19760430,128.150
19760503,128.250
19760504,128.250
19760505,127.400
19760506,126.900
19760507,128.150
19760510,128.250
19760511,128.000
19760512,127.850
19760513,127.500
19760514,127.700
19760517,127.700
19760518,127.600
19760519,127.150
19760520,125.600
19760521,125.800
19760524,125.600
19760525,124.500
19760526,124.400
19760527,126.400
19760528,125.250
19760601,126.050
19760602,126.650
19760603,126.900
19760604,126.500
19760607,127.000
19760608,126.900
19760609,126.900
19760610,126.750
19760611,126.300
19760614,125.800
19760615,125.750
19760616,125.100
19760617,125.450
19760618,125.600
19760621,125.600
19760622,125.500
19760623,125.000
19760624,124.500
19760625,124.800
19760628,124.300
19760629,123.900
19760630,123.800
19760701,123.250
19760702,123.100
19760705,123.100
19760706,123.050
19760707,123.200
19760708,123.100
19760709,122.600
19760712,122.200
19760713,122.000
19760714,122.250
19760715,121.800
19760716,119.100
19760719,117.750
19760720,110.000
19760721,110.000
19760722,111.250
19760723,110.300
19760726,111.100
19760727,112.900
19760728,115.350
19760729,113.250
19760730,112.400
19760802,111.500
19760803,111.800
19760804,112.800
19760805,112.750
19760806,112.800
19760809,112.800
19760810,113.400
19760811,113.650
19760812,113.400
19760813,113.000
19760816,113.350
19760817,112.850
19760818,110.250
19760819,109.150
19760820,109.000
19760823,107.300
19760824,105.100
19760825,103.500
19760826,105.500
19760827,104.200
19760831,103.050
19760901,104.000
19760902,107.350
19760903,105.550
19760906,112.000
19760907,113.000
19760908,113.000
19760909,111.750
19760910,114.000
19760913,113.950
19760914,112.900
19760915,109.500
19760916,115.300
19760917,116.850
19760920,115.100
19760921,118.600
19760922,120.750
19760923,119.000
19760924,118.450
19760927,118.750
19760928,117.750
19760929,116.500
19760930,116.100
19761001,116.250
19761004,114.900
19761005,114.300
19761006,114.750
19761007,116.250
19761008,114.550
19761011,113.650
19761012,114.750
19761013,114.250
19761014,114.900
19761015,115.000
19761018,116.200
19761019,115.600
19761020,114.850
19761021,115.400
19761022,116.150
19761025,115.650
19761026,117.150
19761027,117.650
19761028,123.500
19761029,122.300
19761101,122.000
19761102,122.200
19761103,124.000
19761104,124.500
19761105,125.600
19761108,130.000
19761109,130.250
19761110,135.900
19761111,135.000
19761112,135.000
19761115,138.200
19761116,134.750
19761117,131.700
19761118,129.100
19761119,131.150
19761122,132.750
19761123,134.150
19761124,131.100
19761125,131.300
19761126,130.000
19761129,128.750
19761130,130.100
19761201,130.500
19761202,131.150
19761203,131.000
19761206,133.000
19761207,134.200
19761208,134.650
19761209,136.000
19761210,137.000
19761213,136.000
19761214,134.100
19761215,134.900
19761216,133.000
19761217,133.150
19761220,131.500
19761221,133.750
